plcg,PKC,PIP3,PKA,PIP2,pjnk,praf,P38,pmek,p44/42,pakts473
0.4967141530112327,-0.8289950109220723,1.1064262104290046,-0.18354800947624528,1.4229212419339652,1.2027346506805063,2.3974977503826427,0.1794876208459978,0.4193981601405935,0.6893227633992398,-1.9596843864762645
-0.13826430117118466,-0.5601810401969696,-1.0448595035982584,-0.748431627305709,-1.1166590774770597,0.1824540224725505,0.614756871634337,-0.9160297508351976,1.2708938327370898,2.251531807383937,-0.9634848178603342
0.6476885381006925,0.7472936051232618,1.2981116737992124,0.38073540356432606,1.730361084254918,-1.8255254130681942,-0.8720194242805198,-0.5695307925377888,-0.8473457371990825,1.4741249522350113,-0.41551942398751923
1.5230298564080254,0.6103702654334648,2.0400046938249274,1.576001007892193,3.6221260970551517,-2.871030491172343,-1.055167619735289,1.1557609714608903,-1.7359754053233258,-0.8134174637858171,3.0392798041285487
-0.23415337472333597,-0.020901593964148132,0.19911605158062656,0.17926047945949247,-0.11103855093694681,-0.3533858449966207,-1.8139073000435069,-1.2294526343798708,1.798930295283174,0.9388397723126225,0.5616537331914664
-0.23413695694918055,0.117327383308782,1.6624931030690866,0.11083620730510028,0.7979469935992354,-0.6383804573799505,-1.6389199790055555,1.6702921561969906,1.5307588730084,1.6350941095888987,-1.434427089138866
1.5792128155073915,1.277664895788425,-0.08231551694644679,-0.8347200575230311,1.2110437817218294,0.6256831726572685,-0.060230518414427114,-0.10720233591349393,-0.512330612080997,0.8881973575124613,0.47890829513930866
0.7674347291529088,-0.5915713888358299,-0.761748079803364,0.36899676285504934,-0.18369177995572633,0.8189039964204119,0.6981832813309584,0.377233001835609,0.5999381398787542,-0.08758759775598712,-1.4028204695551938
-0.4694743859349521,0.5470973811700379,-2.240095823542846,0.9164109091621169,-3.029508352799981,-1.5600805061324738,-1.5134236204316387,-0.21714420155223163,0.1734014964611723,-1.1256270525180723,1.580177929574373
0.5425600435859647,-0.20219265243389406,1.8707650143057681,2.0440968113199993,3.602377325364346,-1.4128597626536434,1.6003017420047319,0.25372412701012786,-3.308895290572114,-0.6615835873357314,1.1940559764230938
-0.46341769281246226,-0.2176812032272203,0.199735365601865,-0.4364890505401342,-1.6668151908858175,-0.6701836820971749,-0.23031157111862505,-0.5332255229948765,1.3463665721431413,0.12079453084473724,-0.15263501083512276
-0.46572975357025687,1.09877685198719,-0.5127875215620953,0.6921777032525387,-1.489237368870985,-2.0114624210434187,0.09258153427633375,0.3048413185784875,0.4780283341345657,1.0854898626912015,1.5333512950487553
0.24196227156603412,0.8254163489880298,0.4678202991241543,0.6305465814117069,-0.14874521838238153,-2.1681598798439374,1.5345770664388358,0.35143541052860555,-2.010392293212425,-0.31216983736360926,-0.988096120357271
-1.913280244657798,0.8135096360006385,-3.6485958826723977,1.9542567658666747,-3.3117390290613153,-5.6593756163304665,1.6390512754145132,-0.9509268809786839,-3.35272991064193,-3.512981447097485,-0.0018951947301424354
-1.7249178325130328,1.305478807154329,0.22996103011968883,0.43741306401554036,-2.0750390190499006,-1.71821190629116,-0.4476939194143691,1.3741120820380246,0.35911552267675173,0.09262944092042491,-0.4074625749783087
-0.5622875292409727,0.02100384163275905,-0.43799670000555546,0.29080649660899627,0.3820321990451535,-0.46009087186765474,-0.9163232595350186,-0.5556439556250373,0.0636535619125691,-2.352170060140043,0.9598347452999507
-1.0128311203344238,0.6819529712949639,-1.033085853965411,0.9344412860610253,-2.326487820034637,-0.29149340058110274,-2.0780296433143093,-0.04632939198878977,0.10566907411637644,-0.1919331964415013,-0.9984399971909558
0.3142473325952739,-0.31026675659345604,0.9631732103015698,-0.0004563990016788477,1.2574930825947497,0.7700261222770197,-0.584034885139176,-1.1018233514444813,0.3635293272305174,1.002120223944171,-2.8782790201397455
-0.9080240755212109,0.3241663524884421,-0.5191610897366827,-0.2769476096603072,-2.116986945822831,-0.9276282914942213,-0.29048658855259685,-2.3776418075250305,0.7053841233642062,-0.09589120092792197,-0.5075526801382749
-1.4123037013352915,-0.13014305436768459,-1.5007400341602881,0.11857730291743962,-0.20944045342933926,1.794785107094439,-0.9524364286499746,-0.2610932799459522,-1.360763775362732,-0.1638161898358948,0.5872329629824182
1.465648768921554,0.09699596499271819,-0.11428437478145348,1.1271212849164467,0.5574693842610365,-0.3754821799439132,0.05982543581455141,2.276286733128576,-0.14578815319047034,0.8692324991926372,1.7370403679300135
-0.22577630048653566,0.5951570254369136,0.2653658019634102,-0.7352814746531912,0.19774754332589456,0.9186592089106604,0.021383785948919945,1.1833961008737561,1.9933843786524015,1.0527584842245346,-0.4989323023302219
0.06752820468792384,-0.8182206832334725,1.9378840000433717,-0.4110387047888038,1.9507375026651248,0.3511624017398599,0.39897022640627977,-0.16170607752120786,0.38090884439545714,-0.5611399080512941,-0.5149224196501558
-1.4247481862134568,2.0923872756854602,-0.3982285268292578,-0.0031164904272865668,-1.3553863762639213,-2.8562713759943925,-1.0117817796585777,0.9467390592996512,-0.09137517471305348,1.4606221921408524,1.0582422119877133
-0.5443827245251827,-1.006017381499702,1.0467458875605022,0.504343613850784,-0.20901970056077007,-0.5394840324157667,0.5199250927250167,-0.36003203377075677,-1.9218292806466097,1.2813588582487163,-1.7902639418280824
0.11092258970986608,-1.2141886127877322,-0.42086719265567885,-2.3848491783718915,-0.2295722779002416,2.21171930742711,3.294891846419275,0.6262123340881224,4.634012376055462,4.726239999309466,0.10867837054755974
-1.1509935774223028,1.1581108735000678,-2.326707585929732,-0.06794243690770135,-2.442808934725254,1.0922176183790089,-1.418407700036243,-0.5788270973199182,0.9993788031954939,1.4631317806126276,0.08630612011342556
0.37569801834567196,0.7916626939629359,0.15141676801122556,0.7459357979615133,0.3910186001306918,-0.05802811389008444,1.3876096515834055,1.3882883115380373,-1.0904543767895567,0.40345884232921303,0.7885339634611482
-0.600638689918805,0.6241198170521551,-0.5565649697520897,1.8687345077443758,-0.0022981118390666966,-3.917275974007199,0.559606975835257,0.693519330178882,-1.0029811825130526,-2.759863224768747,0.8689780852474179
-0.2916937497932768,0.6283455092642799,0.8223490794961396,0.2391913123269041,2.356095484186516,-1.8297860713005436,-0.1609114283014099,0.9720315228812223,-0.6941872126015385,-0.8605224637494995,0.08543194570741924
-0.6017066122293969,-0.012246772846914623,-2.3060205945526353,-0.5621226246643595,-2.371224014373788,0.6327872580022296,0.9042700596048354,0.5440536179937064,1.3757792269624325,2.289832488673352,-2.6409012245877035
1.8522781845089378,-0.8972543714858315,2.244385755507646,1.2763210146136976,2.1786808756634426,-2.9191354100740456,0.6033217895236607,-0.45447927022725965,-2.1882643326374653,0.17802665082638436,0.12117681640182065
-0.013497224737933921,0.07580455819372633,-0.16949286034393,-1.406007228835071,-0.19785353253678598,1.2394086253006746,1.6751082733646434,1.0012692148541276,1.9781607168589823,2.650612110419103,0.5938512238384086
-1.0577109289559004,-0.6771617115121117,-1.631734163532475,-2.637662180777227,0.5700683647058642,1.045540575651138,2.8676930556946387,0.8614940655552421,3.868415771185219,3.426041715750887,-0.16160581624765347
0.822544912103189,0.9751197334177512,-0.5065169098773157,0.8733973014010583,-0.11121164126695116,-2.4560168106086206,-0.5705133296726448,0.009628193333886537,-0.7518423260879088,0.9694569759257334,0.39732033280857515
-1.2208436499710222,-0.14705738150213865,-3.093185869900651,-0.587695575416683,-1.349202189275915,-1.040657861248534,0.6520843870694302,-0.5083617270242866,0.45803041412739165,0.15512379609058224,0.3944801847788523
0.2088635950047554,-0.8254971967925115,0.9873321818500679,-1.5707850863038206,2.542298460361966,1.5304977724805546,0.4895339319067309,0.18413154725440833,2.034735532519285,1.9205410940658394,-0.06733316435510661
-1.9596701238797756,-0.32138584165299344,-2.526546740539762,0.5141393813152172,-4.1840427473588635,-0.9549422423668543,0.19776624527464165,1.3426581895374747,0.3064236068037458,-0.02193105048109728,0.3927875180539433
-1.3281860488984305,0.41293145427562433,-2.88728162510138,0.4551240548190615,-2.443998483712676,-1.9985587044924475,-0.12672500829380007,-1.1288255420402733,-0.9945085731865775,0.9249753608341087,-0.8503619858673818
0.19686123586912352,-0.5637245528039747,-1.1396637937393888,-0.9216618287832037,1.2676442081185395,-2.059208550905838,0.6051765117924496,-1.445599381251076,-0.2892067546221646,1.7091321126402006,-0.22079708638029805
0.7384665799954104,-0.8222203955664315,0.13461310212867317,-1.8273586825078958,0.597366091073251,1.0359495477200484,1.7619979084910367,0.2838841222185515,4.637647276520167,4.711959482839044,0.8177821330538915
0.1713682811899705,0.2436872114919123,1.8055823187145106,1.0023278561528457,1.1559909752579767,0.2538861606279603,-1.7580431529205505,-0.0021233732473584857,0.6621051770798172,-0.16634033914661273,0.73212278848706
-0.11564828238824053,0.24496657110872277,-0.36145282015371005,0.7807140872542049,-0.9101109607804226,0.49059911376442433,-0.5170632704351885,0.15362841061728214,-2.0864627236659783,-0.9265520591859048,-0.19214709979762706
-0.3011036955892888,-0.5069431753711298,-1.7845724591051721,-0.4172111789403954,-2.228519448933693,0.0757890379615378,0.512471397779909,0.17024397216116985,1.3257082718667828,1.4703306731285193,0.11557084674091367
-1.4785219903674274,-0.4710383056183228,-2.072140295075871,1.5532121974767543,-3.403484153892758,-2.431636870602861,0.588725201961044,-0.609340229278501,-2.012744682987868,-4.345764971986981,1.5994758255275177
-0.7198442083947086,0.2320499373576363,-1.0299462140856754,-0.9460762446480319,-2.550216900354,1.120203843126333,-0.7605847008407758,1.7718382351355957,1.4645935755683337,1.1285194810871246,-2.0304770814057105
-0.4606387709597875,-1.4480843414973241,-3.1484287731885585,-2.5888147287545022,-2.055960888691007,0.1424585061148932,4.572179860333648,-1.5612632332660665,5.070726349730279,5.458753145588394,1.6885594009835714
1.0571222262189157,-1.4074637743765552,0.5323611211916527,-1.7195024732130584,0.8591615117560545,1.3401144886628455,1.467544970613817,-0.8252111751406243,2.5297575652607547,1.5262833105917746,0.04255508301772898
0.3436182895684614,-0.718444221252436,0.025758767569764,-0.5147543322768329,0.6578245679419101,1.3945463318708693,1.5921900468721066,-0.20272146327762602,0.42467205883518533,0.9941356615333194,0.35658082264775326
-1.763040155362734,-0.21344715171184725,-1.5811744056503945,0.11724605425943105,-4.368599173842106,1.2082530436123409,0.4954334930795041,-1.742096197626077,-0.7474735089091854,-0.4615189428264963,1.2216248714078393
0.324083969394795,0.3109075655980046,2.092876309722112,-0.07816591279615157,2.0633096178876715,-0.19644878010514144,-0.7538395088070193,-0.031653561830366606,-0.7406895994045504,1.700245257596879,-1.5037443643048851
-0.38508228041631654,1.475356216949552,0.757359226319924,0.9281057749168657,0.8264530485165776,-2.803837025144653,1.879156025554797,2.3365039536252272,-2.338390057388452,0.46517914162834395,-0.25065912788676403
