plcg,PKC,PIP3,PKA,PIP2,pjnk,praf,P38,pmek,p44/42,pakts473
-0.3427145165267695,-0.0626790972731718,-1.2717022,-0.00081962347,0.22192419,-0.0074514,0.18277904,-0.188523,0.16810906,0.005410254,0.35810426
1.4412732890661155,-0.9649234605801044,1.977355,-0.29872566,0.9197343,-0.21313004,0.12666464,-0.12962115,-0.56120867,-0.8658986,-0.6298953
1.8861859012105304,-0.5302576183724408,-0.60142285,0.46112943,0.26461548,0.0412872,-0.06101778,-0.46189696,-0.24456751,0.14203495,0.347905
1.5380365664659692,0.3269273737641626,1.9131944,-0.43650413,0.9375388,-0.21647076,0.25523964,-0.10945308,-0.041706204,-0.22682464,-0.11765252
-0.846793718068405,0.046980593764742,-1.4988364,-0.4799192,0.005725667,-0.3439914,0.13728365,0.03289956,0.18979728,0.01415205,-0.13891655
1.465648768921554,-0.4442932600761116,-0.96613646,0.47300702,0.5575947,0.13184051,0.25050402,-0.5725001,-0.041619003,0.39199632,2.900248
-0.3427145165267695,-0.7968952554704768,-0.3606663,-0.116614595,-0.12083406,-0.14621133,-0.34765622,-0.19486499,-0.28931874,-0.4816025,0.08301757
-0.9093874547947388,-0.2490360395563783,-0.9893577,-0.83988535,-0.5707718,-0.46360892,-0.15247491,0.004166186,-0.7748488,-1.5609901,-0.97124994
-0.3152692446403456,0.4129314542756243,-0.5186535,-1.3926556,0.011263937,-0.5208437,0.6460149,-0.30135196,-1.4486444,-3.1753695,-1.5127474
0.3287511096596844,-0.57581824064468,0.5409559,0.3539341,0.23163456,-0.20255624,-0.26626697,-0.4380228,-0.092511654,-0.23074996,-0.1530359
-0.2345871333751469,0.57707212718054,-0.7839663,-1.28476,0.07098285,-0.55045927,0.95184827,-0.69192773,-0.8456881,-0.8517274,-1.0627418
0.3464482094969757,-1.2141886127877322,0.09226096,1.0730714,0.25063065,0.11440508,0.5195708,-1.85848,-0.66642725,0.06375986,0.5349252
-1.5506634310661327,0.8254163489880298,-1.8564565,-2.2412567,-0.25917903,-0.8333379,1.6661588,-1.4730343,-2.5894246,-6.0936685,-2.4038846
0.296984673233186,-0.1470573815021386,0.4569759,0.6056347,0.05287292,0.086362556,0.004156202,-0.43692887,0.23313767,-0.027177751,0.3561869
