plcg,PKC,PIP3,PKA,PIP2,pjnk,praf,P38,pmek,p44/42,pakts473
0.48249892386672316,-0.8173366470464818,0.6738423788465732,0.6171868637872142,0.31382582972759937,0.27394991363943244,0.34699942118639815,-0.536416064344757,-0.48829213016782813,-0.04535424463768831,-0.30598892728811844
-0.14140042430206073,-0.5592715210627827,-0.9031356939353039,-0.01568595312651916,-0.3710596260575374,-0.3414640523908107,-0.2789420633837723,-1.0288627425683714,-0.05039412497644065,0.8941093300043867,0.28504306985826766
0.6308391074226791,0.695922203262309,0.8042142622875794,-0.48942744311727215,0.36702489914364184,-0.4985656569152946,0.5979303759643939,-1.0105327638667125,-0.3897795468507931,0.35718784667397396,-0.10938935729740573
1.4909074677268501,0.5644739053489127,1.1790213754772474,0.47063249701944765,0.6896966334815374,-0.07133595729649712,0.280013273406841,-0.18396071224132526,0.20624351804676289,1.5009856917807132,2.230392809914461
-0.23561642500514782,-0.0415558016859382,-0.016103677555342033,-0.03285143293835746,-0.15977615968510014,-0.2319369277079068,-0.477788440253307,-1.2378273667028834,0.7674173358379074,0.9357025649814847,0.9652634547195645
-0.23560029368836616,0.09114592634670167,1.0399353359377321,-0.22370661721363982,-0.08491233251902701,-0.3172065798575512,-0.3046501901092355,0.4029023583041941,0.4974981397729191,1.1295480035851193,0.03398960605405055
1.5461101463837517,1.205085970214028,-0.3695280423985997,-1.6997681025279643,0.17717281077838845,-0.703323780708794,1.9152606694650456,-0.9608966084490844,-2.4155736090713855,-3.3430076130371202,-1.3691917189987288
0.7484959665666111,-0.5894066894631029,-0.6926623815899807,0.8287946262476571,-0.024722712098499522,0.2632049758340331,0.05507807744629345,-0.5107817178495744,0.12499672835367917,0.3322740846869737,-0.03084069252445243
-0.4668315544923111,0.5037310622416572,-1.8081518073959701,0.030585484988364442,-0.9191907269438693,-0.10844235958951531,0.111205065080559,-0.8281728469081445,0.4908439132176686,0.41237829009814275,0.7101440853777192
0.5275448952022725,-0.21559772263786964,1.2236058912140235,1.5134985991285752,0.8371624504529208,0.7365405773771608,0.36120445566300574,-0.9317363710011759,-0.6389790883086399,-0.4953977419376445,0.29984402351508926
-0.46088053856997524,-0.23046694539814117,-0.04656039309251636,-0.2795245205217564,-0.6829215723614479,-0.4422464486112644,-0.2642917087500577,-0.782866081763226,0.18855139810219315,-0.7231712112257199,-0.22590303087013766
-0.4631522584845856,1.0333509765452926,-0.5610935372135124,-0.4790827112461179,-0.5872260199023955,-0.38675848013179925,1.2223264137945227,-0.639874537299147,0.147302511952476,0.7694044489757821,0.8897286377209035
0.2321919540293334,0.7709211167610074,0.2138337372206576,-0.3576308544053897,-0.10669873635954036,-0.42438485644242413,1.2338724370737686,-0.5322000590533271,-0.4720704788828063,-0.7361886749636968,-0.8518505955639923
-1.8854458841695114,0.7594905077831535,-3.029899122868696,0.6153430327626268,-0.5469513098855812,-0.39401347641381557,1.1478707127878285,-1.4670278438310542,-0.09128984300288301,-0.9091037571481464,-0.18449373389653045
-1.7003700199688376,1.231787709418207,-0.2154414104146063,-0.7886476298736707,-0.6150733714180312,-0.4874632985857931,1.4759965338500403,-0.08881646449337072,-0.4303426582247577,-1.3906039867407887,-1.1158558242530283
-0.5580252937896241,-0.0013260045234361646,-0.5219439433149483,0.005780253852181644,-0.00375578227723794,-0.16206658150845552,-0.21690177263074928,-0.872983281112689,0.31198224838477284,-1.1516124511490815,0.47469611535000533
-1.0007077989255768,0.6331942920035665,-1.0268139819891535,-0.04346208923963296,-0.7500684741682684,0.14949394674392297,0.11082728842750134,-0.7595134457981171,0.3367793662089613,0.9677629709808322,0.0389178134045316
0.30321578509231223,-0.3193503558446984,0.5726228222124521,0.149731310850007,0.28105772900252457,0.2774089307533675,-0.3632252910908387,-1.1615175447365986,0.2740463001853621,1.3543306849274475,-0.16625081121112628
-0.8977294277513085,0.2897141945647004,-0.6381330577861887,-0.693676043899828,-0.7608772330165703,-0.566577532819081,0.34084732162150994,-1.8902416187688387,-0.24579588432387262,-1.7940317635962102,-1.0422256225961406
-1.3932103811094816,-0.1464291130158441,-1.426986334710381,0.03526775151339337,0.08752218922748156,0.40253800940261397,-0.347401142971849,-0.6858323700919486,-0.18894168571618175,-0.0183608784954659,0.3599420338281614
